date,horizon_days,sentiment_bucket,fng_value,forward_log_return
2020-01-03,20,MODERATE,38.0,0.23531348862244306
2020-01-06,20,MODERATE,41.0,0.16696241398111938
2020-01-07,20,MODERATE,40.0,0.16346387264746645
2020-01-08,20,MODERATE,51.0,0.18581863034421492
2020-01-09,20,MODERATE,44.0,0.2177583168514048
2020-01-10,20,MODERATE,41.0,0.18809537359083212
2020-01-13,20,MODERATE,49.0,0.22588955560938104
2020-01-14,20,MODERATE,56.0,0.15676845417106633
2020-01-15,20,MODERATE,54.0,0.1482484403430186
2020-01-16,20,MODERATE,55.0,0.16726620182857715
2020-01-17,20,MODERATE,54.0,0.12737616027072304
2020-01-21,20,MODERATE,49.0,0.09665045433981104
2020-01-22,20,MODERATE,52.0,0.10152313996624876
2020-01-23,20,MODERATE,49.0,0.1417200396991562
2020-01-24,20,MODERATE,40.0,0.1333500218380224
2020-01-27,20,MODERATE,50.0,0.047334827396844074
2020-01-28,20,MODERATE,54.0,-0.059213517222191335
2020-01-29,20,MODERATE,57.0,-0.058812824937826344
2020-01-30,20,MODERATE,57.0,-0.09208607962424376
2020-01-31,20,MODERATE,55.0,-0.052795368227125675
2020-02-03,20,MODERATE,59.0,-0.055954724876283814
2020-02-04,20,MODERATE,56.0,-0.047479014897603214
2020-02-05,20,MODERATE,53.0,-0.05722252087893452
2020-02-06,20,MODERATE,61.0,-0.06444460100480266
2020-02-07,20,MODERATE,56.0,-0.21211708898899584
2020-02-10,20,MODERATE,57.0,-0.2200488478659347
2020-02-11,20,MODERATE,52.0,-0.2548863061238782
2020-02-12,20,MODERATE,61.0,-0.7310918864037032
2020-02-13,20,MODERATE,65.0,-0.6075319015639749
2020-02-14,20,MODERATE,63.0,-0.7209898118495204
2020-02-18,20,MODERATE,53.0,-0.6631095833371146
2020-02-19,20,MODERATE,50.0,-0.6092113949077554
2020-02-20,20,MODERATE,44.0,-0.4395178049898124
2020-02-21,20,MODERATE,44.0,-0.44637488699083744
2020-02-24,20,MODERATE,46.0,-0.4081320734251938
2020-02-25,20,MODERATE,44.0,-0.32720012731310055
2020-02-26,20,MODERATE,41.0,-0.27780399932733396
2020-02-27,20,MODERATE,39.0,-0.2684298215774677
2020-02-28,20,MODERATE,40.0,-0.29300698050844154
2020-03-02,20,MODERATE,38.0,-0.32168764872328715
2020-03-03,20,MODERATE,38.0,-0.31104477650191653
2020-03-04,20,MODERATE,40.0,-0.2815572296658436
2020-03-05,20,MODERATE,41.0,-0.2899533157113034
2020-03-06,20,MODERATE,39.0,-0.3036706039087264
2020-03-09,20,EXTREME_FEAR,17.0,-0.08584999277897348
2020-03-10,20,EXTREME_FEAR,16.0,-0.09729369083954711
2020-03-11,20,EXTREME_FEAR,17.0,-0.07577405321166492
2020-03-12,20,EXTREME_FEAR,14.0,0.3845821241441463
2020-03-13,20,EXTREME_FEAR,10.0,0.2072593331090466
2020-03-16,20,EXTREME_FEAR,9.0,0.3108128773775336
2020-03-17,20,EXTREME_FEAR,8.0,0.2398544146306586
2020-03-18,20,EXTREME_FEAR,11.0,0.3064353229710241
2020-03-19,20,EXTREME_FEAR,12.0,0.1364294776259276
2020-03-20,20,EXTREME_FEAR,9.0,0.1045510490415067
2020-03-23,20,EXTREME_FEAR,10.0,0.06982167748065665
2020-03-24,20,EXTREME_FEAR,12.0,0.05522678136874887
2020-03-25,20,EXTREME_FEAR,13.0,0.10621168848473081
2020-03-26,20,EXTREME_FEAR,14.0,0.11710856161973948
2020-03-27,20,EXTREME_FEAR,12.0,0.18641467023075659
2020-03-30,20,EXTREME_FEAR,10.0,0.19407833835432708
2020-03-31,20,EXTREME_FEAR,12.0,0.31255163738900094
2020-04-01,20,EXTREME_FEAR,12.0,0.27045185603740146
2020-04-02,20,EXTREME_FEAR,14.0,0.26610001051801035
2020-04-03,20,EXTREME_FEAR,14.0,0.2803937812516122
2020-04-06,20,EXTREME_FEAR,12.0,0.21356438970292568
2020-04-07,20,EXTREME_FEAR,20.0,0.25584989908350925
2020-04-08,20,MODERATE,21.0,0.3051906398219625
2020-04-09,20,MODERATE,22.0,0.29856609063363304
2020-04-13,20,EXTREME_FEAR,11.0,0.22844705541463037
2020-04-14,20,EXTREME_FEAR,15.0,0.25211780275351425
2020-04-15,20,EXTREME_FEAR,18.0,0.3333523465611921
2020-04-16,20,EXTREME_FEAR,13.0,0.3131375421712844
2020-04-17,20,EXTREME_FEAR,15.0,0.2734845219301375
2020-04-20,20,EXTREME_FEAR,15.0,0.3459585736334955
2020-04-21,20,EXTREME_FEAR,17.0,0.3464493969495689
2020-04-22,20,EXTREME_FEAR,19.0,0.2911925306227943
2020-04-23,20,EXTREME_FEAR,19.0,0.20077940232648056
2020-04-24,20,EXTREME_FEAR,20.0,0.1956410225054772
2020-04-27,20,MODERATE,28.0,0.12516746479309526
2020-04-28,20,MODERATE,26.0,0.16210977338588822
2020-04-29,20,MODERATE,26.0,0.07912908175057273
2020-04-30,20,MODERATE,44.0,0.08631548107231005
2020-05-01,20,MODERATE,40.0,0.1370889841946462
2020-05-04,20,MODERATE,44.0,0.06695202248755594
2020-05-05,20,MODERATE,40.0,0.07008815048880693
2020-05-06,20,MODERATE,42.0,0.05579756363463461
2020-05-07,20,MODERATE,49.0,-0.02915887849269208
2020-05-08,20,MODERATE,55.0,-0.007257724765987558
2020-05-11,20,MODERATE,40.0,0.12997252695659342
2020-05-12,20,MODERATE,39.0,0.11424904748137407
2020-05-13,20,MODERATE,41.0,0.0055717216090950955
2020-05-14,20,MODERATE,40.0,-0.026323002937288287
2020-05-15,20,MODERATE,44.0,0.01304726309579685
2020-05-18,20,MODERATE,50.0,-0.019575470663800457
2020-05-19,20,MODERATE,50.0,-0.025903828389124944
2020-05-20,20,MODERATE,52.0,-0.011739418499095315
2020-05-21,20,MODERATE,49.0,0.02245704641681172
2020-05-22,20,MODERATE,42.0,0.04951713294597637
2020-05-26,20,MODERATE,39.0,0.08612065769749043
2020-05-27,20,MODERATE,39.0,0.014338763201015937
2020-05-28,20,MODERATE,41.0,-0.02777503310327896
2020-05-29,20,MODERATE,48.0,-0.029698498225995414
2020-06-01,20,MODERATE,50.0,-0.10096468259660427
2020-06-02,20,MODERATE,56.0,-0.04198332542773445
2020-06-03,20,MODERATE,48.0,-0.04537623572655266
2020-06-04,20,MODERATE,54.0,-0.07160370003021649
2020-06-05,20,MODERATE,53.0,-0.03046908401926638
2020-06-08,20,MODERATE,53.0,-0.054599165602174135
2020-06-09,20,MODERATE,52.0,-0.038224228213575726
2020-06-10,20,MODERATE,54.0,-0.06186691793707188
2020-06-11,20,MODERATE,52.0,-0.00462068266538305
2020-06-12,20,MODERATE,38.0,-0.025340352855001573
2020-06-15,20,MODERATE,37.0,-0.022199393865358543
2020-06-16,20,MODERATE,39.0,-0.03686179504150239
2020-06-17,20,MODERATE,38.0,-0.03740155724748046
2020-06-18,20,MODERATE,40.0,-0.02806249626546425
2020-06-19,20,MODERATE,39.0,-0.013417221899919762
2020-06-22,20,MODERATE,38.0,-0.028790440685497447
2020-06-23,20,MODERATE,41.0,-0.010889672205150726
2020-06-24,20,MODERATE,50.0,0.02831270425700636
2020-06-25,20,MODERATE,43.0,0.028943979351392868
2020-06-26,20,MODERATE,40.0,0.18190052187795683
2020-06-29,20,MODERATE,41.0,0.17172962930753777
2020-06-30,20,MODERATE,44.0,0.19454645411875623
2020-07-01,20,MODERATE,42.0,0.1856772769011864
2020-07-02,20,MODERATE,42.0,0.21603362519292452
2020-07-06,20,MODERATE,40.0,0.18194631442019932
2020-07-07,20,MODERATE,43.0,0.19157004244714088
2020-07-08,20,MODERATE,44.0,0.21988049529605463
2020-07-09,20,MODERATE,44.0,0.2387414123436314
2020-07-10,20,MODERATE,41.0,0.2233989941640392
2020-07-13,20,MODERATE,43.0,0.25076435956598353
2020-07-14,20,MODERATE,43.0,0.21064656301709844
2020-07-15,20,MODERATE,44.0,0.2312809255809882
2020-07-16,20,MODERATE,43.0,0.25494471899967985
2020-07-17,20,MODERATE,41.0,0.25155194076449855
2020-07-20,20,MODERATE,44.0,0.29057722723195983
2020-07-21,20,MODERATE,44.0,0.24614124005795143
2020-07-22,20,MODERATE,50.0,0.21059988563540025
2020-07-23,20,MODERATE,55.0,0.21492976018878168
2020-07-24,20,MODERATE,53.0,0.1951897037965915
2020-07-27,20,MODERATE,58.0,0.06887909874558687
2020-07-28,20,MODERATE,76.0,0.040699757709175916
2020-07-29,20,MODERATE,71.0,0.03434738529588968
2020-07-30,20,MODERATE,76.0,0.01891630014741974
2020-07-31,20,MODERATE,75.0,0.01915859536929615
2020-08-03,20,MODERATE,75.0,0.03790469717323036
2020-08-04,20,MODERATE,72.0,0.06600373201982426
2020-08-05,20,MODERATE,75.0,-0.028756134246526177
2020-08-06,20,MODERATE,79.0,-0.13956518640759402
2020-08-07,20,MODERATE,77.0,-0.09863232545283188
2020-08-10,20,MODERATE,78.0,-0.15904630125147073
2020-08-11,20,EXTREME_GREED,84.0,-0.10800535267892461
2020-08-12,20,MODERATE,75.0,-0.11145035852117283
2020-08-13,20,MODERATE,75.0,-0.12486057722816818
2020-08-14,20,MODERATE,78.0,-0.0970067181690957
2020-08-17,20,EXTREME_GREED,83.0,-0.12662145205513156
2020-08-18,20,EXTREME_GREED,82.0,-0.08856450487388945
2020-08-19,20,EXTREME_GREED,80.0,-0.07131070971310513
2020-08-20,20,MODERATE,75.0,-0.08187437436865411
2020-08-21,20,EXTREME_GREED,81.0,-0.10258293655083445
2020-08-24,20,MODERATE,78.0,-0.1109128854474172
2020-08-25,20,MODERATE,75.0,-0.10373270984935269
2020-08-26,20,MODERATE,76.0,-0.06549290817819856
2020-08-27,20,MODERATE,75.0,-0.05730832028796656
2020-08-28,20,MODERATE,74.0,-0.07489045236724295
2020-08-31,20,MODERATE,75.0,-0.0742772008292224
2020-09-01,20,MODERATE,75.0,-0.10433439190530208
2020-09-02,20,EXTREME_GREED,83.0,-0.07215623894370901
2020-09-03,20,MODERATE,79.0,0.031766123507698
2020-09-04,20,MODERATE,40.0,0.026429545043273356
2020-09-08,20,MODERATE,41.0,0.045618577777190555
2020-09-09,20,MODERATE,38.0,0.04080855451805335
2020-09-10,20,MODERATE,38.0,0.051945644251843115
2020-09-11,20,MODERATE,41.0,0.06184420292661197
2020-09-14,20,MODERATE,39.0,0.07869839791107386
2020-09-15,20,MODERATE,47.0,0.0566188616373835
2020-09-16,20,MODERATE,43.0,0.04058700261160397
2020-09-17,20,MODERATE,48.0,0.04869533581982302
2020-09-18,20,MODERATE,49.0,0.033913704442816994
2020-09-21,20,MODERATE,48.0,0.11540084395099906
2020-09-22,20,MODERATE,39.0,0.12287872596417454
2020-09-23,20,MODERATE,43.0,0.22438860908051178
2020-09-24,20,MODERATE,39.0,0.18648046021218895
2020-09-25,20,MODERATE,46.0,0.19010637954054038
2020-09-28,20,MODERATE,43.0,0.1995755578195802
2020-09-29,20,MODERATE,45.0,0.23037753347471798
2020-09-30,20,MODERATE,49.0,0.20749358728730122
2020-10-01,20,MODERATE,45.0,0.23539036614716954
2020-10-02,20,MODERATE,41.0,0.24754498710875303
2020-10-05,20,MODERATE,42.0,0.2274933914915911
2020-10-06,20,MODERATE,47.0,0.27423147070721754
2020-10-07,20,MODERATE,43.0,0.281223102952315
2020-10-08,20,MODERATE,46.0,0.35577752910924487
2020-10-09,20,MODERATE,48.0,0.3413434048780066
2020-10-12,20,MODERATE,52.0,0.2828130380528966
2020-10-13,20,MODERATE,56.0,0.2913753764741478
2020-10-14,20,MODERATE,53.0,0.31754771866549963
2020-10-15,20,MODERATE,56.0,0.3477701781791258
2020-10-16,20,MODERATE,52.0,0.36549845967563777
2020-10-19,20,MODERATE,55.0,0.35319768650402816
2020-10-20,20,MODERATE,56.0,0.39256533574291724
2020-10-21,20,MODERATE,61.0,0.32812928131340946
2020-10-22,20,MODERATE,73.0,0.31783591376349596
2020-10-23,20,MODERATE,74.0,0.3646376469170672
2020-10-26,20,MODERATE,75.0,0.3396778395974235
2020-10-27,20,MODERATE,61.0,0.3360305484003316
2020-10-28,20,MODERATE,70.0,0.344637065444149
2020-10-29,20,MODERATE,67.0,0.24149191410568832
2020-10-30,20,MODERATE,74.0,0.37071698886521165
2020-11-02,20,MODERATE,71.0,0.3275936734387946
2020-11-03,20,MODERATE,71.0,0.31946607242272884
2020-11-04,20,MODERATE,74.0,0.3190479437731908
2020-11-05,20,MODERATE,72.0,0.18253266544471414
2020-11-06,20,EXTREME_GREED,90.0,0.20939289665721894
2020-11-09,20,EXTREME_GREED,90.0,0.17809311111072668
2020-11-10,20,EXTREME_GREED,90.0,0.19342283924992
2020-11-11,20,EXTREME_GREED,86.0,0.15124018343729895
2020-11-12,20,EXTREME_GREED,87.0,0.10392612601588436
2020-11-13,20,EXTREME_GREED,89.0,0.16507967229889142
2020-11-16,20,EXTREME_GREED,90.0,0.1497798894148279
2020-11-17,20,EXTREME_GREED,86.0,0.18872901114746754
2020-11-18,20,EXTREME_GREED,91.0,0.2475634383818548
2020-11-19,20,EXTREME_GREED,94.0,0.26131649909029564
2020-11-20,20,EXTREME_GREED,86.0,0.20258884066099914
2020-11-23,20,EXTREME_GREED,90.0,0.2585734511310547
2020-11-24,20,EXTREME_GREED,88.0,0.19585374670248334
2020-11-25,20,EXTREME_GREED,94.0,0.2367509877275148
2020-11-27,20,EXTREME_GREED,86.0,0.4594032942522066
2020-11-30,20,EXTREME_GREED,88.0,0.33232432039565074
